ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
18831,None,TalkBack.Year1.Saunders.Spring.020520,31,The first thing I would do in factoring that is ask that question is there a common factor that I can pull up,Keeping Everyone Together
18832,None,TalkBack.Year1.Saunders.Spring.020520,31,Now I could take out a,None
18833,None,TalkBack.Year1.Saunders.Spring.020520,31,I could take out the twos and then youre left with three here and a three here,None
18834,None,TalkBack.Year1.Saunders.Spring.020520,31,not one we have to multiply A  B  add up the B and then,None
18835,None,TalkBack.Year1.Saunders.Spring.020520,32,This is my map to how to factor quadratic stuff,None
18836,None,TalkBack.Year1.Saunders.Spring.020520,32,The shortcut is to find the factors of 12 so you do 66 is 36,None
18837,None,TalkBack.Year1.Saunders.Spring.020520,32,I can just list all them out that add up to 1,None
18867,None,TalkBack.Year1.Saunders.Spring.020520,42,because then I can pull that out and that out,None
18868,None,TalkBack.Year1.Saunders.Spring.020520,42,There you go,None
18869,None,TalkBack.Year1.Saunders.Spring.020520,42,The answers are on the board at least we can check out,None
18870,None,TalkBack.Year1.Saunders.Spring.020520,43,Heres where it going to be helpful to do an intermediate  with what is it thats actually cubed plus what is it thats actually  Now I know what the A and the B are in that little part of the formula,None
18872,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,44,For this one are there factors of 2 that add up to 1,Pressing for Accuracy
18873,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,44,And that would be,None
18875,None,TalkBack.Year1.Saunders.Spring.020520,46,There you go,None
18876,None,TalkBack.Year1.Saunders.Spring.020520,46,That tells you are going to be,None
18877,None,TalkBack.Year1.Saunders.Spring.020520,47,This it had 3x210x3,None
18878,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,47,We are just going to deal with that and what was the other quadratic that we had x2 x2  So two different strategies,None
18879,None,TalkBack.Year1.Saunders.Spring.020520,47,Let me combine them into one and youll see that they are the same,None
18880,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,47,If I multiply those two together what do I get,Pressing for Accuracy
18881,None,TalkBack.Year1.Saunders.Spring.020520,47,I get 2,None
18882,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,47,What are the factors of 2 that add uptp 1,Pressing for Accuracy
18883,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,47,We do the same thing here by multiplying those two and what are the factors that add up to 10,None
18884,None,TalkBack.Year1.Saunders.Spring.020520,47,If my A value is 1 my factors are x1 and x2,None
18885,None,TalkBack.Year1.Saunders.Spring.020520,47,If A is not 1 and I do that x1 then x9 notice because that times that equals that guy,Keeping Everyone Together
18886,None,TalkBack.Year1.Saunders.Spring.020520,47,No,None
18887,None,TalkBack.Year1.Saunders.Spring.020520,48,Thats where the strategy is different then I am using this to split that,None
18888,None,TalkBack.Year1.Saunders.Spring.020520,48,Over here this became my factor over here Instead of 10x  These are the same its just our strategy for factoring,None
18902,None,TalkBack.Year1.Saunders.Spring.020520,48,Four,Keeping Everyone Together
18903,None,TalkBack.Year1.Saunders.Spring.020520,48,What,Keeping Everyone Together
18904,None,TalkBack.Year1.Saunders.Spring.020520,49,I said multiple times,None
18905,None,TalkBack.Year1.Saunders.Spring.020520,49,When youre done with 15 16 and 17 go back to one and start working on factoring,None
18906,None,TalkBack.Year1.Saunders.Spring.020520,49,When the bell rings were switching gears but heres the answers to that extra practice youve been looking at,None
18907,None,TalkBack.Year1.Saunders.Spring.020520,49,Ladies and gentlemen Im going to encourage you to take a photo of the answers and take your journals home or take those pages out and do these practices,None
18908,None,TalkBack.Year1.Saunders.Spring.020520,49,These are the kind of strategies that you need to know how to do,None
18909,None,TalkBack.Year1.Saunders.Spring.020520,49,You got to be able to factor,None
18910,None,TalkBack.Year1.Saunders.Spring.020520,49,Get those answers and then come back to these pages and spend some time practicing that,None
18911,None,TalkBack.Year1.Saunders.Spring.020520,50,Were going to bounce back into the textbook now,None
18912,None,TalkBack.Year1.Saunders.Spring.020520,50,Page 147 in your textbooks,None
18913,None,TalkBack.Year1.Saunders.Spring.020520,50,Page 147,None
18914,None,TalkBack.Year1.Saunders.Spring.020520,50,If youre person number two raise your hand,Keeping Everyone Together
18915,None,TalkBack.Year1.Saunders.Spring.020520,50,Who is number two,Keeping Everyone Together
18916,None,TalkBack.Year1.Saunders.Spring.020520,50,Walk your team through answering this four example three polynomial,None
18917,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,50,On the count of three give me the degree,Pressing for Accuracy
18918,None,TalkBack.Year1.Saunders.Spring.020520,50,One two three,Keeping Everyone Together
18920,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,51,The leading coefficient,Pressing for Accuracy
18922,None,TalkBack.Year1.Saunders.Spring.020520,53,I heard a variety of answers,None
18923,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,53,Whats the end behavior look like,Pressing for Accuracy
18924,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,54,The constant,Pressing for Accuracy
18925,None,TalkBack.Year1.Saunders.Spring.020520,54,We need that information for this rational root theorem,None
18926,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,54,Whats the root word here,Pressing for Accuracy
18927,None,TalkBack.Year1.Saunders.Spring.020520,54,Ratio,None
18928,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,54,How do we write ratios,Pressing for Accuracy
18929,None,TalkBack.Year1.Saunders.Spring.020520,54,Theres a clue,None
18930,None,TalkBack.Year1.Saunders.Spring.020520,54,When were talking about rational root theorem were talking about fractions,None
18931,None,TalkBack.Year1.Saunders.Spring.020520,54,Were going to be prereading fractions,None
18932,None,TalkBack.Year1.Saunders.Spring.020520,54,The formality is This is the way of expressing any polynomial,None
18933,None,TalkBack.Year1.Saunders.Spring.020520,54,Its got some coefficient ese bene and X is raised to some number all the way down to intercept zero which is our constant,None
18955,None,TalkBack.Year1.Saunders.Spring.020520,66,Eight,Keeping Everyone Together
18957,None,TalkBack.Year1.Saunders.Spring.020520,68,Nine,Keeping Everyone Together
18959,None,TalkBack.Year1.Saunders.Spring.020520,70,10,Keeping Everyone Together
18961,None,TalkBack.Year1.Saunders.Spring.020520,72,20,Keeping Everyone Together
18963,None,TalkBack.Year1.Saunders.Spring.020520,74,Those are the factors of my constant,None
18964,None,TalkBack.Year1.Saunders.Spring.020520,74,coefficient,None
18965,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,74,What are the factors of one,Pressing for Accuracy
18966,None,TalkBack.Year1.Saunders.Spring.020520,74,Thankfully thats a little bit easier,None
18967,None,TalkBack.Year1.Saunders.Spring.020520,74,with the two in the denominator,None
18968,None,TalkBack.Year1.Saunders.Spring.020520,74,We can also have positive and negative values of each of these,None
18969,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,74,How many different factors do we have,Pressing for Accuracy
18971,None,TalkBack.Year1.Saunders.Spring.020520,76,12 factors,Revoicing
18972,None,TalkBack.Year1.Saunders.Spring.020520,76,You have an issue,Keeping Everyone Together
18973,None,TalkBack.Year1.Saunders.Spring.020520,77,Not of 20,None
18974,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020520,77,Were thinking of what multiplies to 20,None
18975,None,TalkBack.Year1.Saunders.Spring.020520,77,This makes a great multiplechoice question or part A maybe on another three questions,None
18976,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020520,77,Weve already figured out all the possibilities here,None
18977,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020520,77,Now were going to figure out what do we do with that information,None
18978,None,TalkBack.Year1.Saunders.Spring.020520,77,Im going to test my first one a positive one,None
18979,None,TalkBack.Year1.Saunders.Spring.020520,77,Then Im going to test my next one a 1,None
18980,None,TalkBack.Year1.Saunders.Spring.020520,77,If none of them have a zero remainder then Im going to keep going until I find something that has a zero remainder,None
18981,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020520,78,Guys,None
18982,None,TalkBack.Year1.Saunders.Spring.020520,78,We find out that 1 is not a factor but 1 is,None
18983,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020520,78,What does that mean in terms of the factor itself,Pressing for Accuracy
18984,None,TalkBack.Year1.Saunders.Spring.020520,78,Remember its the K Im sorry XK,None
18985,None,TalkBack.Year1.Saunders.Spring.020520,78,Its X,None
18986,None,TalkBack.Year1.Saunders.Spring.020520,78,Because Ive done synthetic division I now know the next factor and I can apply my math to factoring skills to that quadratic,None
18987,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,78,Come up with those factors,None
18988,None,TalkBack.Year1.Saunders.Spring.020520,78,Theyre all linear binomial I am done factoring,None
18989,None,TalkBack.Year1.Saunders.Spring.020520,78,The solutions the zero product property,None
18990,None,TalkBack.Year1.Saunders.Spring.020520,78,Im setting X1 0 and solving for X X4 0 X50,None
18991,None,TalkBack.Year1.Saunders.Spring.020520,78,I come up with my final solution set,None
18993,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020520,79,Notice over here when we set this up if I was to write this I have 1 1 2 2,None
18994,None,TalkBack.Year1.Saunders.Spring.020520,79,I test until I find one that works,None
18995,None,TalkBack.Year1.Saunders.Spring.020520,79,Once I find one that works I now know that Ive got a factor,None
18996,None,TalkBack.Year1.Saunders.Spring.020520,79,This tells me the next factor that goes with it,None
18998,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020520,81,Probably not 12 because how many numbers would have worked,Pressing for Accuracy
19000,Revoicing,TalkBack.Year1.Saunders.Spring.020520,83,Three of them wouldve worked in this case,Revoicing
19001,None,TalkBack.Year1.Saunders.Spring.020520,83,It wouldve worked for 1 for 4 and for 5,None
19002,None,TalkBack.Year1.Saunders.Spring.020520,83,You could have had to do Nine before you found one,None
19003,None,TalkBack.Year1.Saunders.Spring.020520,83,This is the rational root theorem,None
19004,None,TalkBack.Year1.Saunders.Spring.020520,83,We didnt get to that yesterday,None
19005,None,TalkBack.Year1.Saunders.Spring.020520,83,We had a delayed start so we didnt quite have enough time to get to this part of it,None
19006,None,TalkBack.Year1.Saunders.Spring.020520,83,Were going to practice this with the extra practice in the journal,None
19007,None,TalkBack.Year1.Saunders.Spring.020520,83,Were going to start here on problem one and we want to try and work through as much of these,None
19051,None,TalkBack.Year1.Saunders.Spring.020620-1,1,Lets talk about exploration one,None
19052,None,TalkBack.Year1.Saunders.Spring.020620-1,1,Looking at the paired function by comparison Heres actually the answers so you can check your work really quickly,None
19053,None,TalkBack.Year1.Saunders.Spring.020620-1,2,Now well review transformation theres two choices,None
19054,None,TalkBack.Year1.Saunders.Spring.020620-1,2,Were either modifying X or were modifying the entire function,None
19055,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,2,For this first one did we modify X or the entire function,Pressing for Accuracy
19057,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Saunders.Spring.020620-1,3,What do you think,Pressing for Accuracy
19058,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,3,What did we do,Pressing for Accuracy
19059,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,3,What did we modify,Pressing for Accuracy
19061,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,5,We modified X,Revoicing
19062,None,TalkBack.Year1.Saunders.Spring.020620-1,5,If we modify the whole function it would look something like this,None
19063,None,TalkBack.Year1.Saunders.Spring.020620-1,5,Our first graph is only modifying X just to get this idea,None
19064,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,5,Now do we just modify X or do we modify the whole function here,Pressing for Accuracy
19066,None,TalkBack.Year1.Saunders.Spring.020620-1,7,Right,None
19067,None,TalkBack.Year1.Saunders.Spring.020620-1,7,Because weve put a negative sign in front of the existing function,None
19068,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,7,We modified the whole function,None
19069,None,TalkBack.Year1.Saunders.Spring.020620-1,7,Then this guy,Pressing for Accuracy
19071,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,9,Modify X you think,Keeping Everyone Together
19088,None,TalkBack.Year1.Saunders.Spring.020620-1,16,All right,None
19089,None,TalkBack.Year1.Saunders.Spring.020620-1,16,This becomes important because it tells us what were supposed to do,None
19090,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020620-1,16,If Im modifying X what happened,Pressing for Accuracy
19091,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020620-1,16,Hallway partner explain what happens when you modify X,Pressing for Accuracy
19092,None,TalkBack.Year1.Saunders.Spring.020620-1,16,Here we go modify X,None
19094,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Saunders.Spring.020620-1,17,What do you think about that,Getting Students to Relate to Another's Ideas
19099,None,TalkBack.Year1.Saunders.Spring.020620-1,22,We trust Bu low and Bu low we trust,None
19100,None,TalkBack.Year1.Saunders.Spring.020620-1,22,All right so,None
19102,None,TalkBack.Year1.Saunders.Spring.020620-1,24,Now lets do the same type of thing thinking about what is it that were supposed to modify and work with some  You just got two to look at,None
19103,None,TalkBack.Year1.Saunders.Spring.020620-1,24,Go ahead and get started with the two here,None
19104,None,TalkBack.Year1.Saunders.Spring.020620-1,25,All right,None
19105,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.020620-1,25,Ladies and gentlemen lets talk about these two,None
19106,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,25,As our pairing function translated here and resulted in this did it modify X or did it modify the whole thing,Pressing for Accuracy
19108,None,TalkBack.Year1.Saunders.Spring.020620-1,26,Right,None
19109,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,26,Were seeing the modification in X here and were seeing the modification to the whole function there,Revoicing
19110,None,TalkBack.Year1.Saunders.Spring.020620-1,26,Duplicates so these have both things going on,None
19111,None,TalkBack.Year1.Saunders.Spring.020620-1,26,All right,None
19112,None,TalkBack.Year1.Saunders.Spring.020620-1,26,Now the toolkit is going to begin with the piece of paper that you have there,None
19113,None,TalkBack.Year1.Saunders.Spring.020620-1,26,If you would go ahead and pull out your toolkit,None
19114,None,TalkBack.Year1.Saunders.Spring.020620-1,27,All right so lets update the tracker,None
19135,None,TalkBack.Year1.Saunders.Spring.020620-1,33,Yes it would be worth learning,Revoicing
19137,None,TalkBack.Year1.Saunders.Spring.020620-1,35,Weve already had it in 34,None
19138,None,TalkBack.Year1.Saunders.Spring.020620-1,35,It would both the sum and the difference so theres two formulas when it comes to cubes,None
19140,None,TalkBack.Year1.Saunders.Spring.020620-1,37,Remember when its squared only the difference of squares can be factored,Revoicing
19143,None,TalkBack.Year1.Saunders.Spring.020620-1,39,Yes,None
19145,None,TalkBack.Year1.Saunders.Spring.020620-1,41,Yes,None
19146,None,TalkBack.Year1.Saunders.Spring.020620-1,41,This will work for everything,None
19148,None,TalkBack.Year1.Saunders.Spring.020620-1,43,Since were setting this ratio if my leading coefficient is 1 its fairly simple,None
19149,None,TalkBack.Year1.Saunders.Spring.020620-1,43,Fairly straightforward,None
19150,None,TalkBack.Year1.Saunders.Spring.020620-1,43,If my leading coefficient is something other than 1 then Im going to really increase the number of options for what the factors could be,None
19151,None,TalkBack.Year1.Saunders.Spring.020620-1,43,Our first example is with a 1,None
19152,None,TalkBack.Year1.Saunders.Spring.020620-1,43,It simplifies the number of fractions of possible factors,None
19153,None,TalkBack.Year1.Saunders.Spring.020620-1,43,Then the second example well have something other than 1 for the leading coefficient and I just havent picked that one yet,None
19154,None,TalkBack.Year1.Saunders.Spring.020620-1,44,The only thing right now we have for this toolkit is just what I gave you,None
19155,None,TalkBack.Year1.Saunders.Spring.020620-1,44,Now it might be interesting to note on here as a way of studying and looking for patterns is to whether or not were modifying X or were modifying the whole function,None
19156,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020620-1,44,For example when I look at this am I modifying X or the whole function,Pressing for Accuracy
19158,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,45,Im modifying X,Revoicing
19160,Revoicing,TalkBack.Year1.Saunders.Spring.020620-1,47,Thats how the whole function is going to look like,Revoicing
19161,None,TalkBack.Year1.Saunders.Spring.020620-1,47,I just copied that function and Im adding something to it,None
19162,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020620-1,47,What happens here,Pressing for Accuracy
19217,None,TalkBack.Year1.Saunders.Spring.020620-1,75,In some ways its easier because we should be familiar with these ideas,None
19219,None,TalkBack.Year1.Saunders.Spring.020620-1,77,I think the challenge in this test,None
19222,None,TalkBack.Year1.Saunders.Spring.020620-1,79,If we find out that 1 has a 0 remainder then we know that x is the factor and what I have down here from my synthetic division tells me what if you started with the  what the cubic is,None
19223,None,TalkBack.Year1.Saunders.Spring.020620-1,79,What the cubic could look like,None
19224,None,TalkBack.Year1.Saunders.Spring.020620-1,79,You can look at the cubic and go maybe thats something that you would know how to factor,None
19225,None,TalkBack.Year1.Saunders.Spring.020620-1,79,Maybe you could recognise that its a part of no,None
19227,None,TalkBack.Year1.Saunders.Spring.020620-1,81,Thats the key that tells us that thats an actual factor,None
19228,None,TalkBack.Year1.Saunders.Spring.020620-1,82,Ladies and gentlemen the answers for 37 are up here,None
19229,None,TalkBack.Year1.Saunders.Spring.020620-1,82,Youre free to check what youve already got,None
19230,None,TalkBack.Year1.Saunders.Spring.020620-1,83,G has modified X and then modified the function,None
19231,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,83,How are you just modify X,None
19232,None,TalkBack.Year1.Saunders.Spring.020620-1,83,That should start with that step,None
19233,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,83,How would rewrite this if all was doing is modifying X like that,Pressing for Accuracy
19234,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,83,Where would you put the negative,Pressing for Accuracy
19235,None,TalkBack.Year1.Saunders.Spring.020620-1,83,We write this with just that one translation,None
19236,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020620-1,83,What would you do,Pressing for Accuracy
19237,None,TalkBack.Year1.Saunders.Spring.020620-1,84,Did the second bell ring,None
19239,None,TalkBack.Year1.Saunders.Spring.020620-1,86,All right,None
19240,None,TalkBack.Year1.Saunders.Spring.020620-1,86,Were just going to take a short break until five after,None
19241,None,TalkBack.Year1.Saunders.Spring.020620-1,86,Then were going to come back for a quiz,None
19242,None,TalkBack.Year1.Saunders.Spring.020620-1,86,It will be a team quiz and you can use your toolkit and your textbook,None
19244,None,TalkBack.Year1.Saunders.Spring.020620-1,88,All right ladies and gentlemen lets turn into teams,None
19245,None,TalkBack.Year1.Saunders.Spring.020620-1,88,This is going to be no calculators but you,None
19246,None,TalkBack.Year1.Saunders.Spring.020620-1,89,Lets put the journals away and you can pick your toolkits and textbooks,None
19247,None,TalkBack.Year1.Saunders.Spring.020620-1,89,You can use textbooks but no calculator,None
19248,None,TalkBack.Year1.Saunders.Spring.020620-1,90,Phones should be off and off of you,None
19249,None,TalkBack.Year1.Saunders.Spring.020620-1,91,Calculators need to be put away,None
19251,None,TalkBack.Year1.Saunders.Spring.020620-1,93,Thats not your answer,None
19252,None,TalkBack.Year1.Saunders.Spring.020620-1,94,They model up,None
19253,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,95,Did you get the xintercept,Keeping Everyone Together
19254,None,TalkBack.Year1.Saunders.Spring.020620-1,95,It says solve,None
19255,None,TalkBack.Year1.Saunders.Spring.020620-1,95,In other words the values of the variables could make that,None
19257,None,TalkBack.Year1.Saunders.Spring.020620-1,97,You do not enter the standard form you wont see a square root but you could have a factor that has a square root,None
19260,None,TalkBack.Year1.Saunders.Spring.020620-1,99,You got to think of all four factors together,None
19261,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020620-1,99,When you look at  Does it look like that,Keeping Everyone Together
19262,None,TalkBack.Year1.Saunders.Spring.020620-1,100,The only strategies we have listed right here,None
19263,None,TalkBack.Year1.Saunders.Spring.020620-1,100,These four and that one,None
19264,None,TalkBack.Year1.Saunders.Spring.020620-1,100,It got to be one of those five strategies,None
19265,None,TalkBack.Year1.Saunders.Spring.020620-1,100,If it doesnt then you got to use this,None
19470,None,TalkBack.Year1.Saunders.Spring.020720,36,Lets have the person closest to the door start,None
19471,None,TalkBack.Year1.Saunders.Spring.020720,36,Go ahead and start with the intro to that,None
19472,None,TalkBack.Year1.Saunders.Spring.020720,36,Lets wait until we are done with our discussion here if you dont mind,None
19473,None,TalkBack.Year1.Saunders.Spring.020720,36,Ladies and gentlemen open up your textbooks to page 168,None
19474,None,TalkBack.Year1.Saunders.Spring.020720,36,Page 168,None
19475,None,TalkBack.Year1.Saunders.Spring.020720,36,Textbook page 168,None
19476,None,TalkBack.Year1.Saunders.Spring.020720,36,Eyes at upfront please,None
19477,None,TalkBack.Year1.Saunders.Spring.020720,36,Example one,None
19478,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,36,Brad could you read the title of example one,Keeping Everyone Together
19479,None,TalkBack.Year1.Saunders.Spring.020720,36,Push the title,None
19481,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,37,Amara read the function itself,Keeping Everyone Together
19483,None,TalkBack.Year1.Saunders.Spring.020720,39,Yes,None
19484,None,TalkBack.Year1.Saunders.Spring.020720,40,Which one,Getting Students to Relate to Another's Ideas
19485,None,TalkBack.Year1.Saunders.Spring.020720,41,F of X equals,None
19487,None,TalkBack.Year1.Saunders.Spring.020720,43,Are on page 168,Keeping Everyone Together
19489,None,TalkBack.Year1.Saunders.Spring.020720,45,All right,None
19490,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,45,Below what are the Xintercepts,Pressing for Accuracy
19492,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,47,Brandon what happens at two for this particular one,Pressing for Accuracy
19493,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,47,What happens at two for that particular one,Pressing for Accuracy
19495,Revoicing,TalkBack.Year1.Saunders.Spring.020720,49,It starts increasing so it goes from decreasing to increasing,Revoicing
19496,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,49,What else would you say Caitlin,Pressing for Accuracy
19497,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,49,What happens when X equals two,Pressing for Accuracy
19499,Restating,TalkBack.Year1.Saunders.Spring.020720,51,The graph will get thinner,Restating
19500,None,TalkBack.Year1.Saunders.Spring.020720,51,Aiden,Keeping Everyone Together
19502,Revoicing,TalkBack.Year1.Saunders.Spring.020720,53,It hits a local minimum and its a turning point,Revoicing
19503,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,53,Whats also true about that what have we said right from the beginning,Pressing for Accuracy
19504,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,53,How did we describe whats happening right here,Pressing for Accuracy
19506,Revoicing,TalkBack.Year1.Saunders.Spring.020720,55,We use that term that its bouncing so it represents multiplicity,None
19507,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,55,So in your teams talk about what does multiplicity mean what we have multiples of talk about it in your team,None
19508,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,56,Well if this is called multiplicity what do we have multiples of,Pressing for Accuracy
19509,None,TalkBack.Year1.Saunders.Spring.020720,56,Of zeros,None
19510,None,TalkBack.Year1.Saunders.Spring.020720,56,We have multiple zeros,None
19511,None,TalkBack.Year1.Saunders.Spring.020720,56,We have multiple zeros that are equal,None
19512,None,TalkBack.Year1.Saunders.Spring.020720,56,We have more we have multiplicity,None
19513,None,TalkBack.Year1.Saunders.Spring.020720,56,Anytime that we have a exponent here weve got multiplicity,None
19514,None,TalkBack.Year1.Saunders.Spring.020720,56,We have multiple roots factors Xintercepts that are identical,None
19515,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,56,What happens if its an even number,Pressing for Accuracy
19532,None,TalkBack.Year1.Saunders.Spring.020720,61,Up and down,Restating
19533,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,61,What would I look at in this to tell me about my end behavior,Pressing for Accuracy
19535,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,63,Tell me how I figure out that the X value is positive,Pressing for Accuracy
19537,Revoicing,TalkBack.Year1.Saunders.Spring.020720,65,Theres my leading coefficient,Revoicing
19538,None,TalkBack.Year1.Saunders.Spring.020720,65,If I multiply this times this times this because theres two I still have a positive leading coefficient,None
19539,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,65,Andy whats the positive leading coefficient tell me,Pressing for Accuracy
19541,None,TalkBack.Year1.Saunders.Spring.020720,67,Yes the one six,Revoicing
19542,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,67,What does that tell me,Pressing for Accuracy
19544,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,69,Okay so how about the end behavior,Pressing for Accuracy
19545,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,69,How does that tell me about end behavior end behavior,Pressing for Accuracy
19546,None,TalkBack.Year1.Saunders.Spring.020720,69,Think about that,None
19547,None,TalkBack.Year1.Saunders.Spring.020720,69,At the ends you think,None
19549,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,71,Okay lets just take that first statement as X does what,Pressing for Accuracy
19550,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.020720,72,As X goes towards infinity whats happening to Y,Pressing for Accuracy
19552,None,TalkBack.Year1.Saunders.Spring.020720,74,Sure you can,None
19553,None,TalkBack.Year1.Saunders.Spring.020720,74,You just keep going,None
19554,None,TalkBack.Year1.Saunders.Spring.020720,74,Because its just a little bit bigger and just a little bigger and just a little bigger,None
19557,None,TalkBack.Year1.Saunders.Spring.020720,77,It does tell you about direction,None
19559,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.020720,79,What would the next statement then be Ethan,Pressing for Accuracy
19563,None,TalkBack.Year1.Saunders.Spring.020720,83,It is yes,None
19564,None,TalkBack.Year1.Saunders.Spring.020720,83,In fact if you look in the textbook youll see that they use that format over and over to talk about end behavior,Revoicing
19565,None,TalkBack.Year1.Saunders.Spring.020720,83,You see its looking kind of like this,None
19566,None,TalkBack.Year1.Saunders.Spring.020720,83,This is what I would like you to talk about,None
19567,None,TalkBack.Year1.Saunders.Spring.020720,83,In your teams take a look at everybody knows goes and youre going to be the starter for this,None
19568,None,TalkBack.Year1.Saunders.Spring.020720,83,Youll take that first bullet and just answer them and then just go around your team taking each of those and answer it,None
19569,None,TalkBack.Year1.Saunders.Spring.020720,83,Go ahead and get started,None
19594,None,TalkBack.Year1.Saunders.Spring.021020-1,1,All right so for heres the scoop for today so for the first half of class were going to be working on finishing 38 this is where we left off on Friday and got just a few things to show you in that and then also show you one particular skill out of 39 that we need and then well take a short break during the passing period and start the quiz afterward and it is an individual quiz,None
19595,None,TalkBack.Year1.Saunders.Spring.021020-1,1,There will be no calculator but you can use your toolkit,None
19596,None,TalkBack.Year1.Saunders.Spring.021020-1,1,Thats the scoop for today any questions on that,Keeping Everyone Together
19603,None,TalkBack.Year1.Saunders.Spring.021020-1,6,If you can show me if we could stamp off all of your toolkits then Ill be happy,None
19606,None,TalkBack.Year1.Saunders.Spring.021020-1,9,Alright guys Im going to send you a video youre going to like,None
19608,None,TalkBack.Year1.Saunders.Spring.021020-1,11,Yes all right yes,None
19610,None,TalkBack.Year1.Saunders.Spring.021020-1,13,Yes were like this,None
19612,None,TalkBack.Year1.Saunders.Spring.021020-1,15,Hey would we have the reminder weekly test,None
19615,None,TalkBack.Year1.Saunders.Spring.021020-1,18,The question was about the review so the review is out of the textbook and you should have access to it today online but you always have it in the book to be looking at,None
19616,None,TalkBack.Year1.Saunders.Spring.021020-1,18,If you look at the book it has examples and then the problems,None
19617,None,TalkBack.Year1.Saunders.Spring.021020-1,18,It refreshes your memory on how to do those problems,None
